filename,fen,side_to_move,source_pdf,source_page,source_diagram,detection_source,created_at,corrected_by,illegal_ok
board_20260226_183337_273742.png,6k1/2p3pp/p7/1p1q4/3N4/1P2K3/PB1N2PP/8,,,,,,,,
board_20260226_183337_304750.png,8/8/8/8/7p/1b3N1P/8/Qrk3K1,,,,,,,,
board_20260226_183337_335758.png,8/2K1nk2/7P/5P2/8/8/8/8,,,,,,,,
board_20260226_183337_365764.png,k2r4/1p5q/p1n5/4p3/2Q5/P3P1P1/1P3PP1/2R1K3,,,,,,,,
board_20260226_183337_396771.png,8/p2p2k1/3P2pp/2PN1p2/r4P1P/2K5/6P1/8,,,,,,,,
board_20260226_183444_393947.png,r1b1kb1r/pp1n1ppp/2p1p3/q2p2N1/2PP4/2NBP3/PPQ2PPP/R3K2R,,,,,,,,
board_20260226_183636_089186.png,r1bqr1k1/p1p2ppp/3b1n2/2p3B1/3P4/2NQ1N2/PP3PPP/R4RK1,,,,,,,,
board_20260226_183656_385406.png,5k2/pb2q3/1p6/2rPB3/4Q3/1P2R3/P1r3PP/6K1,,,,,,,,
board_20260226_183744_937378.png,6rk/p5bp/1p1Q4/2p1B3/2P5/1P2R2P/q5PK/8,,,,,,,,
board_20260226_183744_969384.png,rn2kb1r/ppq2ppp/4pn2/4N3/3p1B2/8/PPP2PPP/RN1Q1RK1,,,,,,,,
board_20260226_183744_999391.png,r1br2kb/pp2pp1p/3p1npB/q7/2P1P3/2N5/PP1QBPPP/R4RK1,,,,,,,,
board_20260226_183818_881560.png,7k/1b1r2p1/p6p/1p2qN2/3bP3/3Q4/P5PP/1B1R3K,,,,,,,,
board_20260226_183818_914591.png,rn1q1rk1/pb2bppp/1p1pp3/2p5/2PP4/5NP1/PPQ1PPBP/R1B2RK1,,,,,,,,
board_20260226_184022_904871.png,1r4k1/3nppbp/p2p2p1/q7/2b5/2N3P1/P2QPPBP/2RR2K1,,,,,,,,
board_20260226_184022_935903.png,r3k2r/pp1n1ppp/2p1b3/3pP3/3P1N2/q2BQ3/P1P3PP/R4RK1,,,,,,,,
board_20260226_184022_964909.png,3kr1r1/ppp2p1p/2bp4/2nNPB2/2P2P2/1P6/P1QB1qPP/R6K,,,,,,,,
board_20260226_184022_994915.png,3rn2k/ppb2rpp/2ppqp2/5N2/2P1P3/1P5Q/PB3PPP/3RR1K1,,,,,,,,
board_20260226_184023_024922.png,8/2p1kp2/1p6/2r5/4r1PK/P2R3P/4n3/4Q3,,,,,,,,
board_20260226_184023_052929.png,r1b2rk1/ppp2ppp/1b1p1q2/3P4/BPPp4/8/PB1PQPPP/R4RK1,,,,,,,,
board_20260226_184145_841863.png,r1b2rk1/2q2ppp/p1pppn2/8/Q1P5/B1PB4/P4PPP/R2R2K1,,,,,,,,
board_20260226_184145_872870.png,r4rk1/ppqn1pbp/2n1b1p1/3pN3/N2P1B2/P7/1P2BPPP/R2Q1RK1,,,,,,,,
board_20260226_184145_903868.png,Q1bk4/p4p2/6r1/3p4/8/2P5/2PK1P1P/R4B1q,,,,,,,,
board_20260226_184145_932874.png,2rr2k1/1b3ppp/ppqppb2/2n5/2P1P1Q1/1PN3P1/PB3PBP/3RR1K1,,,,,,,,
board_20260226_184145_961881.png,4r1k1/pb4p1/1pq2nQp/8/2PB1P1R/3R4/P5PP/6K1,,,,,,,,
board_20260226_184145_992888.png,3r1q1k/p5b1/1r3p1p/1ppBpQpP/4P3/2P3P1/PP1R1PK1/3R4,,,,,,,,
board_20260226_184310_217591.png,3r4/1r3kp1/b4p2/p2p4/3b1P2/3P1BP1/P1R2NK1/3R4,,,,,,,,
board_20260226_184325_041660.png,8/6p1/b4p2/p2p1P2/3k2P1/3PbK1N/P1B5/8,,,,,,,,
board_20260226_184345_281369.png,8/p2B3k/1p6/1P6/7K/6Q1/6p1/5q2,,,,,,,,
board_20260226_184345_312376.png,4r2k/7p/2q5/2p1pQ2/8/P7/6PP/2R4K,,,,,,,,
board_20260226_185155_265240.png,8/4r1kp/6q1/2pQp3/8/P7/6PP/3R3K,,,,,,,,
board_20260226_185216_841016.png,rn1q1rk1/pbp1bppp/1p3n2/3pN1B1/3P4/2NBP3/PP3PPP/R2QK2R,,,,,,,,
board_20260226_185255_041770.png,r2q1rk1/1b1nbp1p/p4np1/1p1pN1B1/2pP1P2/2N1P2Q/PPB3PP/R4RK1,,,,,,,,
board_20260226_185255_071776.png,5rk1/1b1qbp2/r4Rp1/p2p2B1/2pP3Q/2p1P3/PPB3PP/5RK1,,,,,,,,
board_20260226_185406_712655.png,5r1k/pp2b1rp/8/6q1/3QR3/2pN4/P1P2RP1/6K1,,,,,,,,
board_20260226_185406_743664.png,r2q1rk1/pb1nbppp/1pp3n1/3pN3/3P4/2NBP1B1/PP3PPP/R2Q1RK1,,,,,,,,
board_20260226_185406_772670.png,1k1r3r/pp2b1p1/1q2p1p1/3pP3/bP6/8/P1NQ1PPP/R1B2RK1,,,,,,,,
board_20260226_185406_801677.png,4rbk1/1R3pp1/2Q5/6p1/3rn3/q2N2P1/5PBP/5RK1,,,,,,,,
board_20260226_185406_831581.png,r1b1kb1r/4p2p/pqp1pnp1/3pB3/3N4/5N2/PPP2PPP/R2Q1RK1,,,,,,,,
board_20260226_185406_860588.png,1n1r1rk1/R5p1/5q1p/4p3/8/4P1P1/4Q1BP/R5K1,,,,,,,,
board_20260226_185550_968641.png,r2b1rk1/2pn3p/1p1pq3/5pp1/1PP5/4NPP1/2Q1PB1P/2RR2K1,,,,,,,,
board_20260226_185550_999658.png,2kr1b1r/pp3pp1/2p1pn1p/8/2PPnq1P/2B2NN1/PPQ2PP1/1K1R3R,,,,,,,,
board_20260226_185551_028656.png,R2b4/2pr1q1k/1p1p2n1/1P1N1p1p/2P2Pp1/2Q3P1/1B2P2P/6K1,,,,,,,,
board_20260226_185551_058891.png,3r3r/kpp3pp/p1pqbpn1/2N5/Q2PP3/5NPP/PP4P1/2R2RK1,,,,,,,,
board_20260226_185551_087898.png,2rq1rk1/4bppp/pn1p4/1p2p1P1/4P2P/2N1BP1R/PPPQ4/1K1R4,,,,,,,,
board_20260226_185551_116904.png,r3k3/1b4pp/p3B3/2b1p1B1/2p5/3q4/P5PP/4QR1K,,,,,,,,
board_20260226_192911_248130.png,2brrb2/p7/p7/7Q/1p1kpPp1/1P1pN1P1/3K4/8,,,,,,,,
board_20260226_192942_952134.png,8/7B/5Q2/6p1/6k1/8/5K2/8,,,,,,,,
board_20260226_192942_983165.png,8/8/8/4Q3/8/6R1/2n1pkBK/8,,,,,,,,
board_20260226_192943_012171.png,7R/K7/8/k7/Pp6/1r6/8/8,,,,,,,,
board_20260226_193008_649089.png,8/8/8/8/8/3n1N2/8/3Q1K1k,,,,,,,,
board_20260226_193008_680086.png,8/8/7p/4K1kb/8/7R/7Q/8,,,,,,,,
board_20260226_193008_711094.png,8/1Q6/8/1p6/Np6/Nk6/8/1K6,,,,,,,,
board_20260226_193024_736326.png,8/8/8/k1P5/N6Q/8/2n1B3/7K,,,,,,,,
board_20260226_193220_928582.png,7Q/1b5P/8/8/6R1/8/8/K6k,,,,,,,,
board_20260226_193220_961590.png,8/8/8/8/8/5K2/1QBk4/8,,,,,,,,
board_20260226_193220_991597.png,8/8/3B4/8/8/3Pk1p1/2K3Q1/8,,,,,,,,
board_20260226_193221_021604.png,B1n5/5RK1/4k3/4p3/8/8/8/3R4,,,,,,,,
board_20260226_193221_050610.png,2nR4/Q3b3/8/1Pppk3/8/2P2K1B/8/8,,,,,,,,
board_20260226_193221_079617.png,8/8/8/8/8/2N1p1K1/6B1/2B1r1k1,,,,,,,,
board_20260226_193317_864846.png,k7/P7/1P1NpP2/1p2q3/4NR2/5B2/4K3/8,,,,,,,,
board_20260226_193317_894852.png,4Q3/8/8/6rR/4N1k1/4K1p1/8/8,,,,,,,,
board_20260226_193317_925859.png,br1n4/BkP2n2/2R5/3R4/8/K2B4/8/8,,,,,,,,
board_20260226_193317_954865.png,5Q2/5B1k/6r1/6p1/6N1/6K1/8/8,,,,,,,,
board_20260226_193317_984242.png,5Q2/3N4/2K1k2r/7b/4P3/8/8/8,,,,,,,,
board_20260226_193318_013248.png,2K4Q/8/2N5/1k6/3B4/8/P5P1/8,,,,,,,,
board_20260226_193356_072071.png,8/1k6/1p6/1K6/2P5/8/P7/8,,,,,,,,
board_20260226_193356_116115.png,8/K1k5/1p6/8/P1P5/8/8/8,,,,,,,,
board_20260226_193435_456061.png,8/8/Kpk5/8/P1P5/8/8/8,,,,,,,,
board_20260226_193435_487102.png,4k3/8/8/1p5p/1P5P/8/8/4K3,,,,,,,,
board_20260226_193454_800056.png,8/8/4k3/1p5p/1P2K2P/8/8/8,,,,,,,,
board_20260226_193454_831136.png,8/8/8/4p1p1/8/5P2/6K1/3k4,,,,,,,,
board_20260226_193538_944527.png,8/8/3k4/8/Pp6/1P6/6K1/8,,,,,,,,
board_20260226_193614_328691.png,8/3k2p1/8/5P2/8/8/8/1K6,,,,,,,,
board_20260226_193614_358698.png,8/6k1/3K1p2/4p1p1/4P1P1/5P2/8/8,,,,,,,,
board_20260226_193614_387704.png,8/5p2/8/6Pk/5P2/8/8/7K,,,,,,,,
board_20260226_193614_417710.png,8/3k4/6p1/5pPp/3K1P1P/8/8/8,,,,,,,,
board_20260226_193614_447718.png,8/5k2/3p4/3P4/2P5/6K1/8/8,,,,,,,,
board_20260226_193614_477724.png,8/2K3k1/6p1/5p1p/5P1P/6P1/8/8,,,,,,,,
board_20260226_193702_112013.png,8/3k4/4p3/4K3/3P1P2/8/8/8,,,,,,,,
board_20260226_193702_143021.png,5k2/8/3P4/8/6K1/8/8/8,,,,,,,,
board_20260226_193702_171028.png,8/8/8/3p2k1/6q1/3R4/8/7K,,,,,,,,
board_20260226_193702_201035.png,8/8/5Kpk/5p2/5P2/6P1/8/8,,,,,,,,
board_20260226_193702_232041.png,8/k1K5/p7/8/1P6/8/8/8,,,,,,,,
board_20260226_193702_262049.png,8/8/8/1p6/1Pk5/1p6/1K6/8,,,,,,,,
board_20260226_193828_920530.png,7k/pb5q/1p3p2/2p1p1p1/6P1/QP5R/P4PPK/1B1r4,,,,,,,,
board_20260226_193828_965553.png,4r1k1/5ppp/p1q3b1/1ppNr3/2P1P3/1P4qP/P4PP1/4RRK1,,,,,,,,
board_20260226_194117_071962.png,8/1r3kpp/pn2p3/5pPP/8/P3P3/4KP2/B2R4,,,,,,,,
board_20260226_194117_103135.png,8/2r2kpp/2N1p3/5p2/4n3/1b2PB1P/1R3PP1/6K1,,,,,,,,
board_20260226_194157_920522.png,r2qnr2/6bk/p2p3p/2pPnp2/Pp6/4NP2/1P1QBBPP/R4RK1,,,,,,,,
board_20260226_194157_951520.png,1r4k1/3r2p1/1p1p2p1/1R2p1p1/P1P5/1P5P/5PP1/3R2K1,,,,,,,,
board_20260226_194157_982527.png,8/p4rk1/5b2/P7/8/1P3R2/1B6/7K,,,,,,,,
board_20260226_194332_215915.png,6k1/pp1b2pp/1b4r1/8/5P2/3p1K2/PP1B3P/R3R3,,,,,,,,
board_20260226_194332_239922.png,5rk1/pq2b1pp/3pprn1/8/Np3PQ1/1P4P1/2P1RB1P/5RK1,,,,,,,,
board_20260226_194332_269952.png,rnb1r1k1/4qppp/3p1n2/p1p5/2P1p3/PPQ1P3/1B1NBPPP/R3K2R,,,,,,,,
board_20260226_194358_440078.png,r2q1rk1/ppp2ppp/2np1n2/4p1B1/4P3/2NP4/PPP2PPP/R2Q1RK1,,,,,,,,
board_20260226_194358_472087.png,rn4k1/p5pp/1p3p2/4p3/8/5N2/PP2KPPP/2R5,,,,,,,,
board_20260226_194531_920762.png,4r1k1/pp1q1ppp/2p1rnn1/8/2PP4/P2QPR2/6PP/1N2BRK1,,,,,,,,
board_20260226_194531_952771.png,7b/8/8/3k4/3q4/2R5/K2P4/8,,,,,,,,
board_20260226_194531_982776.png,8/8/3r4/4k3/1B1r4/4K3/8/8,,,,,,,,
board_20260226_194532_012775.png,4r3/1p4pk/2b2pq1/7p/3B1P2/7P/4RQP1/7K,,,,,,,,
board_20260226_194532_043782.png,2r3k1/5ppp/4p3/5q2/8/Pp1Q4/1P4PP/1K1R4,,,,,,,,
board_20260226_194532_074788.png,3q3k/5p1p/3B4/8/1p6/6Q1/1K6/8,,,,,,,,
board_20260226_194639_783881.png,8/5B2/6r1/7k/8/3pB2K/8/8,,,,,,,,
board_20260226_194639_816926.png,r1b2rk1/pp2ppbp/6p1/q7/1n1PP3/5N2/P1R1BPPP/2BQ1RK1,,,,,,,,
board_20260226_194639_846943.png,2r5/pp1bkp2/3q1p2/3Pp3/7Q/1B6/P1P3PP/1K3R2,,,,,,,,
board_20260226_194639_876939.png,r3r1k1/ppp2ppp/3b4/3p1q2/1n1P1N2/1Q2B3/PPP2PPP/2R1R1K1,,,,,,,,
board_20260226_194639_907490.png,4r1k1/8/3R1Qpp/2p5/2P1p1q1/P3P3/1P2PK2/8,,,,,,,,
board_20260226_194639_937497.png,2r3k1/q5pp/4p3/2rp1p2/1p1B1P2/1P1QP3/P1R3PP/6K1,,,,,,,,
board_20260226_194749_504223.png,5k2/p4r1p/3q4/2p1p1N1/P1P5/8/6QB/7K,,,,,,,,
board_20260226_194749_549243.png,7Q/p4rkp/8/2p1q1N1/P1P5/8/8/7K b - - 0 1,b,,,,,,,
board_20260226_194818_735844.png,6q1/6p1/2k4p/R6B/p7/8/2P3P1/2K5,,,,,,,,
board_20260226_194818_767852.png,8/8/2k5/8/6K1/8/6pP/4b3,,,,,,,,
board_20260226_194818_798860.png,r4rk1/1p1qnpp1/p2bbn1p/3p4/3P4/P1N1B1NP/1PBQ1PP1/R4RK1,,,,,,,,
board_20260226_195216_509801.png,r4rk1/1p1q1p2/p2bbnnQ/3p4/3P1P2/P1N3NP/1PB3P1/R4RK1,,,,,,,,
board_20260226_195216_541834.png,r3r1k1/1pq2p2/p2bbnnQ/3p1P2/3P4/P1N4P/1PB1N1P1/R4RK1,,,,,,,,
board_20260226_195216_569841.png,8/1p6/1k1P4/8/3N4/1P6/8/1b1K4,,,,,,,,
board_20260226_195241_614279.png,3r2k1/p1b2ppp/bp3q2/3pN3/P2P1P2/1Q6/1P3RPP/1B4K1,,,,,,,,
board_20260226_195444_143392.png,4B1k1/5p1p/5pp1/p2Pn3/3QP3/7P/5PPK/1q6,,,,,,,,
board_20260226_195444_174649.png,1n1q2k1/5p1p/1p4p1/1B1PN3/2QP1r2/r7/P4PP1/5RK1,,,,,,,,
board_20260226_195444_212223.png,8/B3kppp/4p3/3nP3/4RPK1/P1r5/7P/8,,,,,,,,
board_20260226_195444_227849.png,r1b1r1k1/pp2qppp/2n2n2/4p1B1/2Pp4/P3PN2/1PQ1BPPP/3RK2R,,,,,,,,
board_20260226_195444_259101.png,6k1/p4p2/1p1bq1p1/2p5/4n3/2BQ2PP/PP1N1PK1/8,,,,,,,,
board_20260226_195444_296867.png,5rk1/6pp/8/p1qp1N2/1p4n1/1P4P1/P3P2P/3Q1R1K,,,,,,,,
board_20260226_200242_895641.png,8/1P3k2/1r5p/N3pp1p/P6P/3K4/5PP1/8,,,,,,,,
board_20260226_200242_927659.png,1n6/2qb1kp1/1p2pp1p/1P1p4/1Q1P1N2/4P1PB/5P1P/6K1,,,,,,,,
board_20260226_200242_955665.png,3R4/pp3pkp/2p1rpq1/5b2/8/2Q3N1/PPP3PP/6K1,,,,,,,,
board_20260226_200242_985672.png,r1bq1rk1/p1p1bppp/1p2pn2/6B1/3P4/3B1N2/PPP1QPPP/R3K2R,,,,,,,,
board_20260226_200243_015670.png,6k1/1b4pp/1B3p2/4p3/1Pr5/5P2/5QPP/R4BK1,,,,,,,,
board_20260226_200243_045686.png,6k1/5r1p/p2N4/nppP2q1/2P5/1P2N3/PQ5P/7K,,,,,,,,
board_20260226_200308_520645.png,1r2r1k1/p4pp1/2p4p/2R1P3/4N2q/7P/P5P1/1B3QK1,,,,,,,,
board_20260226_201042_991520.png,r3r1k1/Bbp2ppn/3b3p/7q/Q3P3/P1N2N1P/1P3PP1/R3R1K1,,,,,,,,
board_20260226_201043_023551.png,5k2/r1p2pp1/4b2p/8/8/P4N1P/1P3PP1/2R3K1,,,,,,,,
board_20260226_201133_143508.png,8/2R2pk1/6p1/8/2B1K1P1/8/5r2/8,,,,,,,,
board_20260226_201133_175540.png,4Q3/5p1k/p2p2pb/5r1N/2P1B3/7P/P3RPK1/1r2n3,w,,,,,,,
board_20260226_201453_647458.png,2r2rk1/p4ppp/1p2pn2/4p3/2P1P3/1PN3P1/P2R1PK1/R7,,,,,,,,
board_20260226_201453_679512.png,2r5/p3kppp/1p2pn2/4p3/2P1P3/1PN2PP1/P2R1K2/8,,,,,,,,
board_20260226_201453_708519.png,8/p3kp2/1p2p3/4p2p/2PrP1n1/1PN3P1/P3K3/5R2,,,,,,,,
board_20260226_201526_984242.png,8/p4pk1/1p2p3/4p2p/2PrP1n1/1PNR2P1/P3K3/8,,,,,,,,
board_20260226_201638_815669.png,8/2pb1p2/r2k2pp/8/1P1K1P2/P3R2P/4N1P1/8,,,,,,,,
board_20260226_201638_846711.png,3r3k/7p/1pr2b2/p2p4/8/P6Q/1P5P/5R1K,,,,,,,,
board_20260226_201638_877709.png,8/8/6p1/pp1k1p1p/3p3P/1P4P1/P1R1KP2/3r4,,,,,,,,
board_20260226_201638_907716.png,7k/1b5p/2q3p1/5p2/2P4P/8/1P3Q2/2R3K1,,,,,,,,
board_20260226_201638_936722.png,7k/6p1/7p/4RN1r/5K2/6P1/8/8,,,,,,,,
board_20260226_201638_966728.png,r5b1/8/2k3pp/1N3p2/1K3P2/P3R2P/6P1/8,,,,,,,,
board_20260226_201737_656408.png,8/k1q2p1p/8/1QN5/8/8/P4PPP/4b1K1,,,,,,,,
board_20260226_201737_687430.png,4Q3/4p1k1/4Pb2/5Pp1/8/5qNK/5P2/8,,,,,,,,
board_20260226_201737_717436.png,8/5p2/4p1p1/3nP1Nk/pr3P2/R2K2P1/8/8,,,,,,,,
board_20260226_201737_747443.png,4b1k1/1p3p1p/2r1pp2/p7/1P6/P7/B1n2PPP/2R1R1K1,,,,,,,,
board_20260226_201737_777450.png,8/5Rbk/4p3/3pP2P/1P5p/3r4/3n4/6RK,,,,,,,,
board_20260226_201737_807457.png,8/8/8/8/1R1P4/2P2kb1/7r/6K1,,,,,,,,
board_20260226_202226_752047.png,rn1qk2r/pbpn1ppp/1p1bp3/3pN3/3P1B2/3BP3/PPPN1PPP/R2QK2R,,,,,,,,
board_20260226_202226_783271.png,r3r1k1/pbpn2p1/1p1qpp1p/3p4/3P1P2/2PB1NP1/PPQ2P1P/R3R1K1,,,,,,,,
board_20260226_202226_814278.png,r2r1n1k/p1p3p1/1pbq1pBp/3p1P2/3Pp2N/2P1R1P1/PPQ2P1P/4R1K1,,,,,,,,
board_20260226_202338_007681.png,r2r3k/p1p3pn/1pbq1pBp/3p1P2/3P3N/2P1RpP1/PP3Q1P/4R1K1,,,,,,,,
board_20260226_202338_038703.png,r3r3/p1p3pk/1pbq1p1p/3p1P2/3P3N/2P1RQP1/PP5P/4R1K1,,,,,,,,
board_20260226_202338_068709.png,r7/p1pq2pk/1pb2p1p/3p1P1Q/3P3N/2P1R1P1/PP5P/6K1,,,,,,,,
board_20260226_202507_896317.png,2rr1bk1/p4ppp/1p2p3/3q4/1P6/P3P1P1/1B2QP1P/1R2R1K1,,,,,,,,
board_20260226_202507_927347.png,3r1bk1/p4ppp/Qp2p3/8/1P1B4/Pq2P1P1/2r2P1P/R3R1K1,,,,,,,,
board_20260226_202507_956353.png,5bk1/pQ3ppp/1p2q3/8/1P4P1/P3P1B1/2r2r1P/R3R1K1,,,,,,,,
board_20260226_202647_639281.png,3q1rk1/3r1p1p/1p2p1pQ/2p1P3/2P1b3/4P3/1B3PPP/R2R2K1,,,,,,,,
board_20260226_202647_671323.png,r1b2rk1/1p1nqpp1/p3p2p/7n/P1B5/2N1PN2/1P2QPPP/R2R2K1,,,,,,,,
board_20260226_202647_701320.png,rnbqrnk1/5p2/p2p1bp1/2pPp3/Q1P1P3/P4NPP/3B4/1R1NRBK1,,,,,,,,
board_20260226_202647_732327.png,3k2rr/1bq2pp1/pn1b4/2pPpPP1/1pP1P1B1/4B3/P2N1K2/2R3QR,,,,,,,,
board_20260226_202647_762334.png,2r2rk1/p3bppp/bq2pn2/3p4/1p1P4/4P1P1/PP1N1P1P/R1BQRBK1,,,,,,,,
board_20260226_202647_791341.png,r3n1k1/5ppp/1p2p3/p7/1Pr1P3/2P2P2/1B4PP/R2R1K2,,,,,,,,
board_20260226_202807_743352.png,1r4k1/p4pp1/3q1n1p/2pp1B2/8/1P4P1/P1P2PP1/1R2Q1K1,,,,,,,,
board_20260226_202807_776367.png,2rq1rk1/pb1n1p1p/1p2pbp1/8/3PPB2/3B1N2/P3QPPP/2RR2K1,,,,,,,,
board_20260226_202807_807365.png,3qr3/r2n1pk1/p2p2p1/2pPp1P1/b1P1P3/P4QPB/1R3N2/1R4K1,,,,,,,,
board_20260226_202807_838372.png,3r2k1/p1Rn1pbp/Qp1Bp1p1/4P3/3q4/8/P2N1PPP/6K1,,,,,,,,
board_20260226_202807_868379.png,r1rq1bk1/1n1b1p1p/3p1np1/1p1Pp3/1Pp1P3/2P1BNNP/R2Q1PP1/1B2R1K1,,,,,,,,
board_20260226_202807_899386.png,r1r1nb2/p4pk1/1p1p1qp1/1P1Pp2p/PQ2P3/4N1P1/4BP1P/R1R3K1,,,,,,,,
board_20260226_202838_415253.png,3b1kr1/3p1p1R/q1rP4/3R2P1/4QP2/PK6/1P6/8,,,,,,,,
board_20260226_202931_232253.png,1r1q1r2/pbpnbpk1/1p2p1p1/6P1/3PBQP1/5N2/PPP2P2/2KR3R,,,,,,,,
board_20260226_202931_263257.png,1r4k1/R5p1/6Pp/5p2/5P2/3pnP1q/5Q2/6K1,,,,,,,,
board_20260226_203032_423226.png,2rr2k1/1p2ppbp/6p1/pP1nPb2/4N1q1/P4NP1/1B2QP1P/R3R2K,,,,,,,,
board_20260226_203032_455242.png,6k1/2r1q1n1/4pR1Q/p2pP1Pp/7P/1r6/1P6/1K3R2,,,,,,,,
board_20260226_203032_486242.png,7r/p1rbpk2/3q1p2/3P4/1p2QNPp/1P5P/P1P2R1K/4R3,,,,,,,,
board_20260226_203056_759831.png,1R6/4qp1k/1p4p1/2p1r3/P2p3P/3Q2P1/1P3P2/6K1,,,,,,,,
board_20260226_203056_790839.png,2r3k1/1q3p1p/p2R2p1/bp6/6P1/P6P/1PP2QP1/5BK1,,,,,,,,
board_20260226_203215_759200.png,8/p5kp/1p3p2/6p1/8/1P3QPK/P2N4/6q1,,,,,,,,
board_20260226_203215_790792.png,k5r1/p4b2/2P5/5p2/3P1P2/4QBrq/P5P1/4R1K1,,,,,,,,
board_20260226_203215_819449.png,6k1/pr3ppp/1p3qn1/5NQ1/2p5/8/P4PPP/4R1K1,,,,,,,,
board_20260226_203215_849446.png,2k2r2/2p5/1pq5/p1p1n3/P1P4B/1R4Pp/2Q1R3/6K1,,,,,,,,
board_20260226_203215_878462.png,2k1r3/2p2pp1/1n6/N1q3Pp/Pn6/4B3/4QP1P/1K1R4,,,,,,,,
board_20260226_203215_909460.png,6k1/ppp3pp/8/8/8/2Nqn1QP/PP4PK/5r1R,,,,,,,,
board_20260226_204056_343069.png,8/4bk1p/pQ4p1/1N1pB3/5PP1/4P1KP/2q5/8,,,,,,,,
board_20260226_204056_375112.png,2r1r3/1b1n2kp/1p2q1pN/p7/P1pPp1PB/2P1P2P/2Q5/2R2RK1,,,,,,,,
board_20260226_204056_405109.png,6nr/pQ4pp/2Bk4/2b5/3r1pbq/2N5/PPP3PP/R1B2K1R,,,,,,,,
board_20260226_204056_436116.png,4r1k1/5ppn/6q1/pp2pN2/4P3/P6Q/1PP2P2/4K2R,,,,,,,,
board_20260226_204056_467123.png,5b1k/6np/pq1p2p1/1pr1p3/4P1N1/PQ1P4/1P4PP/2R3K1,,,,,,,,
board_20260226_204056_498749.png,1k1q1b2/pp4p1/8/Q4b2/7r/4Pn2/PP1B1P1P/2RK3R,,,,,,,,
board_20260226_204117_207065.png,K2Q4/8/8/8/8/8/3pk3/8,,,,,,,,
board_20260226_204156_175042.png,8/8/8/8/3Q4/8/3pk3/7K,,,,,,,,
board_20260226_204156_207052.png,8/KQ6/8/8/8/8/p7/k7,,,,,,,,
board_20260226_204156_237058.png,8/8/8/8/8/1K6/6Q1/qk6,,,,,,,,
board_20260226_204220_247048.png,8/8/8/2QK4/8/8/1kp5/8,,,,,,,,
board_20260226_204220_281080.png,8/8/8/2QK4/8/8/2pk4/8,,,,,,,,
board_20260226_204220_312087.png,8/8/8/2Q5/8/8/2pk4/6K1,,,,,,,,
board_20260226_204233_816472.png,8/6K1/7Q/8/8/2p5/1k6/8,,,,,,,,
board_20260226_204344_159714.png,8/4K3/8/8/3Q4/8/1pk5/8,,,,,,,,
board_20260226_204344_191722.png,6K1/8/8/8/2Q5/7p/p7/1k6,,,,,,,,
board_20260226_204344_222729.png,6K1/7P/6q1/8/8/8/8/1k6,w,,,,,,,
board_20260226_204344_252736.png,8/8/8/5K2/8/8/Q1p5/3k4,,,,,,,,
board_20260226_204344_283743.png,1K6/2P5/1q6/8/4k3/8/8/8,w,,,,,,,
board_20260226_204344_314749.png,8/8/8/3QK3/8/2k5/2p5/8,,,,,,,,
board_20260226_204417_351019.png,8/8/8/8/3K4/8/1kp1Q3/8,,,,,,,,
board_20260226_204417_383596.png,8/5K2/8/p7/P7/2Q5/kp6/8,,,,,,,,
board_20260226_204417_412601.png,8/8/8/3QK3/8/4k3/2p5/8,,,,,,,,
board_20260226_204417_442608.png,8/8/8/1K6/8/Q7/p7/1k6,,,,,,,,
board_20260226_204417_473615.png,8/8/8/4K3/8/8/Q1pk4/8,,,,,,,,
board_20260226_204417_503622.png,8/3K4/2P5/8/8/5k2/8/3q4,w,,,,,,,
board_20260226_204540_030999.png,3KQ3/8/1k2b3/4q3/8/8/8/8,,,,,,,,
board_20260226_204540_076056.png,8/8/8/8/8/k2q4/1R6/2K5,,,,,,,,
board_20260226_204600_879652.png,8/6pp/5p2/5PP1/4k1KP/8/8/8,,,,,,,,
board_20260226_204600_910659.png,8/p7/8/Pp6/4k3/2K5/8/8,,,,,,,,
board_20260226_204600_941665.png,8/p7/1p3k2/1P4RK/7p/2r4P/8/8,,,,,,,,
board_20260226_204623_790987.png,8/8/8/8/1P4p1/r3k1P1/7P/1R4K1,,,,,,,,
board_20260226_204623_823017.png,8/8/8/B1p5/2K5/k1N5/1p6/8,,,,,,,,
board_20260226_204623_852024.png,8/8/1k6/pP6/K7/Pn6/3B4/2b5,,,,,,,,
board_20260226_204653_630981.png,8/1Q6/4kpn1/5N2/3PP3/6P1/5PKP/4q3,,,,,,,,
board_20260226_204653_664013.png,1Qq5/7k/3p1p1p/2rPpNpP/4P1P1/5P2/8/1R4K1,,,,,,,,
board_20260226_204746_231192.png,6K1/3nkP2/8/5P2/8/2b5/8/8,,,,,,,,
board_20260226_204746_263222.png,8/r4KP1/6Pk/8/8/8/8/8,w,,,,,,,
board_20260226_204746_292228.png,5k2/3B2bK/6P1/4n3/8/6P1/8/8,,,,,,,,
board_20260226_204746_322235.png,8/8/3p4/7p/6pP/6K1/4P3/7k,,,,,,,,
board_20260226_204746_352242.png,6bB/3P4/5K2/7k/8/8/8/7q,,,,,,,,
board_20260226_204746_382249.png,8/R4p2/3K3k/4PPp1/6P1/8/8/4r3,,,,,,,,
board_20260226_205354_278874.png,1k6/2q2p2/1Q3p2/KP3P1p/P6P/8/8/8 b - - 0 1,b,,,,,,,
board_20260226_205354_310928.png,8/4R3/8/3k1p2/3np3/4K3/r5B1/8,,,,,,,,
